subject_slug,counterpart_slug,counterpart_name,type,type_label,sign,subtype,source,text
karl_marx,salvador_allende,Salvador Guillermo Allende Gossens,1,wrote_about,+,,own,Allende encountered political movements or theories explicitly shaped by Marx.
karl_marx,hugo_chavez,Hugo Rafael Chávez Frías,1,wrote_about,+,,own,Chávez encountered political movements or theories explicitly shaped by Marx.
karl_marx,patrice_lumumba,Patrice Émery Lumumba,1,wrote_about,+,,own,Lumumba encountered political movements or theories explicitly shaped by Marx.
karl_marx,nelson_mandela,Nelson Rolihlahla Mandela,1,wrote_about,+,,own,Mandela encountered political movements or theories explicitly shaped by Marx.
karl_marx,paulo_freire,Paulo Reglus Neves Freire,1,wrote_about,+,,own,Freire encountered political movements or theories explicitly shaped by Marx.
karl_marx,augusto_boal,Augusto Boal,1,wrote_about,+,,mirror,Boal’s writings engaged with Marx’s class analysis and ideas about control of cultural production.
karl_marx,jose_marti,José Julián Martí Pérez,1,wrote_about,+,,mirror,"- **[T1-]** **Documented fact:** In a New York dispatch dated 29 March 1883 and published by *La Nación* on 13 May, Martí described a labor gathering honoring the recently deceased Marx. The familiar titles “Karl Marx ha muerto” and “A la muerte de Karl Marx” are later editorial shorthand: the passage originally formed part of a broader “Cartas de Martí” chronicle. [Publication-history discussion](https://jovencuba.com/marx-textos-marti/), [contemporary-text reproduction](https://www.yumpu.com/es/document/view/14540183/cartas-de-marti-la-nacion-buenos-aires-portal-jose-marti)"
karl_marx,mao_zedong,Mao Zedong,3,discourse,,,mirror,Mao engaged with Marx’s writings through Chinese translations and Marxist intermediaries and adapted Marxist ideas to Chinese conditions.
karl_marx,yuval_noah_harari,Yuval Noah Harari,1,wrote_about,+,,mirror,"Harari engages Marx’s ideas about religion, class, capitalism, economic change, and knowledge that alters the system it describes."
karl_marx,simone_de_beauvoir,Simone Lucie Ernestine Marie Bertrand de Beauvoir,3,discourse,,,mirror,Beauvoir engaged with Marx’s historical materialism through his writings rather than through a personal meeting.
karl_marx,bill_clinton,William Jefferson Clinton,1,wrote_about,+,,mirror,Clinton cited or discussed this earlier historical figure in speeches or historical argument.
karl_marx,napoleon,Napoleon Bonaparte,1,wrote_about,-,,mirror,Marx later developed Bonapartism as a political category while analyzing Napoleon III.
karl_marx,max_weber,Max Weber,3,discourse,,,mirror,"Weber engaged in sustained written analysis of questions about capitalism, class, property, and historical causation shaped by Marx."
karl_marx,thomas_more,Sir Thomas More,1,wrote_about,-,,mirror,Marx quoted More and Utopia in Capital as historical testimony about enclosure and displaced laborers in Tudor England.
karl_marx,nelson_mandela,Nelson Rolihlahla Mandela,3,discourse,,,mirror,Mandela engaged with Marx’s ideas through his study of Marxism.
karl_marx,h_g_wells,Herbert George Wells,1,wrote_about,+,,mirror,"- **[T1-]** **Documented fact:** Wells repeatedly analyzed and criticized Marx’s doctrines, historical method, class analysis, and political afterlife. Extended treatments appear in *The Outline of History*, *The Work, Wealth and Happiness of Mankind*, *The Open Conspiracy*, and the published 1934 Stalin–Wells discussion. Wells identified as a socialist but rejected Marxist orthodoxy and class dictatorship."
karl_marx,viladrich,Wifredo Viladrich,9,shared_object_site,+,,mirror,Viladrich’s work and Marx’s writings were brought together posthumously in Después de Babel.
karl_marx,reich,Wilhelm Reich,1,wrote_about,+,,mirror,Reich drew upon and explicitly combined Marx's social analysis with Freudian psychoanalysis.
karl_marx,william_morris,William Morris,3,discourse,,,mirror,"Morris read Marx’s Capital and adopted a Marx-influenced analysis of class, although no personal meeting is documented."
karl_marx,william_morris,William Morris,5,friendship_meeting,,,mirror,Eleanor Marx co-founded the Socialist League with Morris in London in 1884–1885 and remained his political associate.
karl_marx,martin_heidegger,Martin Heidegger,1,wrote_about,+,,mirror,Heidegger discussed Marx’s account of alienation and history while arguing that Marx remained within metaphysics.
karl_marx,vladimir_medem,Vladimir Medem,3,discourse,,,mirror,Medem read Marx during university and remained intellectually influenced by Marx as a Marxist theorist.
karl_marx,jean_baudrillard,Jean Baudrillard,1,wrote_about,+,,mirror,"Baudrillard translated and repeatedly wrote about the earlier figure Marx, ultimately mounting an explicit critique of Marxism in Le Miroir de la production."
karl_marx,noam_chomsky,Avram Noam Chomsky,1,wrote_about,+,,mirror,Chomsky engaged critically with Marx and later Marxist traditions while distinguishing anti-authoritarian currents from Marxism-Leninism.
karl_marx,claude_levi_strauss,Claude Lévi-Strauss,1,wrote_about,+,,mirror,Lévi-Strauss identified Marxism as a formative influence and retained Marx’s focus on latent relations beneath appearances while rejecting orthodoxy and historical teleology.
karl_marx,frida_kahlo,Frida Kahlo,1,wrote_about,+,,mirror,Kahlo invoked Marx in her diary and painting as a foundational figure in her revolutionary worldview.
karl_marx,aleksandr_gelyevich_dugin,Aleksandr Gelyevich Dugin,1,wrote_about,+,,mirror,"Dugin wrote extensively about Marx as the principal theorist of the Second Political Theory, selectively adopting Marxist criticism while rejecting its materialism, progressivism, and class ontology."
karl_marx,fichte,Johann Gottlieb Fichte,1,wrote_about,-,,mirror,"Fichte is connected posthumously with Marx through scholarly accounts of themes such as labor, recognition, alienation, property, and planned economy."
karl_marx,giuseppe_garibaldi,Giuseppe Maria Garibaldi,3,discourse,,,mirror,"- **[T3]** **Documented fact:** Marx repeatedly discussed Garibaldi in contemporary newspaper articles and private correspondence. His **23 July 1860** article analyzed Garibaldi’s rupture with Giuseppe La Farina using the contents of a Garibaldi letter supplied by a London intermediary; in an **19 April 1864** letter to Engels, Marx sharply criticized Garibaldi’s London politics. This was one-sided written engagement: no reliable evidence establishes correspondence or a personal meeting between them. [Marx’s 1860 article](https://marxengels.public-archives.com/en/ME1208en.html), [Marx’s 1864 letter](https://marx-ebooks.github.io/en/MECW/41/MECW41-311.html)"
karl_marx,rudolf_rocker,Rudolf Rocker,1,wrote_about,+,,mirror,"Rocker read Marx and later wrote extensive criticism of Marxism, historical materialism, centralized parties, and proletarian dictatorship."
karl_marx,richard_wagner,Wilhelm Richard Wagner,4,proximity_milieu,,,mirror,Wagner and Marx occupied the broader German revolutionary and exile milieu of 1848–49 without a documented meeting or correspondence.
karl_marx,nick_land,Nick Land,1,wrote_about,+,,mirror,Land engaged critically with Marx’s analysis of capital while rejecting conventional emancipatory Marxism.
karl_marx,bolivar,Simón Bolívar,1,wrote_about,-,,mirror,Marx published a hostile posthumous account of Bolívar in the 1858 entry “Bolivar y Ponte.”
karl_marx,alex_karp,Alexander Caedmon Karp,1,wrote_about,+,,mirror,"Karp, born long after Marx's death, engaged with Marxist theories of alienated labor and Marxian intellectual traditions."
karl_marx,alexander_baring,Alexander Baring,1,wrote_about,-,,mirror,"After Alexander Baring’s death, Karl Marx excerpted Baring’s 1847 pamphlet and later wrote about the earlier Ashburton-Webster negotiations."
karl_marx,peter_thiel,Peter Andreas Thiel,1,wrote_about,+,,mirror,"- **[T1-]** **Documented fact:** In “The Straussian Moment,” Thiel placed Marx and Smith on opposing political sides but argued that both ultimately treated people as rational economic actors, a premise he considered insufficient. [Essay text](https://www.vigneshatm.com/Compendia/2007-the-straussian-moment-thiel.pdf)"
karl_marx,camilo_torres_restrepo,Camilo Torres Restrepo,1,wrote_about,+,,mirror,Torres engaged with Marxian class analysis while denying that he was philosophically Marxist.
karl_marx,donna_haraway,Donna Jeanne Haraway,1,wrote_about,+,,mirror,"- **[T1-]** Haraway repeatedly engaged Marx’s categories of labor, production, capital, class, and technological transformation, most conspicuously in “‘Gender’ for a Marxist Dictionary” and “A Manifesto for Cyborgs” (1985). The latter deliberately reworked the manifesto form for socialist-feminist politics while criticizing Marxist traditions that inadequately explained gendered, racialized, reproductive, and informational labor. This is a **documented fact**, not a claim of doctrinal Marxism or personal connection ([original manifesto text](https://theanarchistlibrary.org/library/donna-haraway-a-cyborg-manifesto); [Encyclopedia of Anthropology](https://ea.fflch.usp.br/en/node/61))."
karl_marx,salomon_oppenheim,Salomon Oppenheim jr.,9,shared_object_site,-,,mirror,"Salomon’s son Dagobert helped establish the Rheinische Zeitung before it later employed Marx as editor, creating an indirect posthumous institutional link."
karl_marx,fidel_castro,Fidel Alejandro Castro Ruz,3,discourse,,,mirror,Castro engaged with Marx through writings that became a central intellectual source of his declared Marxism-Leninism.
karl_marx,vico,Giambattista Vico,1,wrote_about,-,,mirror,"Marx cited Vico in Capital concerning the distinction between human-made history and natural history, though deeper influence remains disputed."
karl_marx,roland_barthes,Roland Gérard Barthes,3,discourse,,,mirror,"Barthes read Marx intensively, and Marxist analysis informed his critique of bourgeois naturalization in Mythologies."
karl_marx,jacques_lacan,Jacques Marie Émile Lacan,1,wrote_about,+,,mirror,Lacan used Marx's analyses of commodities and surplus value in developing surplus-jouissance and capitalist discourse.
karl_marx,john_brown,John Brown,1,wrote_about,-,,mirror,"- **[T1+]** **Documented fact:** Writing to Friedrich Engels from London on January 11, 1860, Marx identified the American movement of enslaved people “started by the death of John Brown” as one of the world’s most momentous contemporary developments. The connection is posthumous intellectual commentary; no meeting or correspondence between Brown and Marx is documented. [Marx–Engels correspondence](https://www.marxists.org/archive/marx/works/download/Marx_Engels_Correspondence.pdf)"
karl_marx,victor_hugo,Victor-Marie Hugo,3,discourse,,,mirror,"Marx participated in written criticism of the bourgeois-republican political milieu represented by Hugo, without an established personal relationship."
karl_marx,cecilia_vicuna,Cecilia Vicuña,1,wrote_about,+,,mirror,Vicuña depicted Marx as a political and cultural figure in her early paintings.
karl_marx,emile_pouget,Émile Pouget,1,wrote_about,+,,mirror,Pouget criticized the political and organizational legacy that he associated with authoritarian Marxism.
karl_marx,che_guevara,"Ernesto ""Che"" Guevara",3,discourse,,,mirror,Guevara studied Marx and engaged with Marx’s ideas in his writings on economics and socialist transition.
karl_marx,charles_koch,Charles de Ganahl Koch,1,wrote_about,+,,mirror,Koch wrote that he studied Marx to understand perspectives opposed to his own rather than as an intellectual ally.
karl_marx,charles_babbage,Charles Babbage,1,wrote_about,-,,mirror,Marx later cited and used Babbage’s published analysis of machinery and the division of labor in Capital.
karl_marx,murray_rothbard,Murray Newton Rothbard,1,wrote_about,+,,mirror,Rothbard criticized Marx’s economics and socialism while selectively using a conflict model centered on state-connected elites.
